gene1	gene	score
CES3	ACTA1	0.169
ACTA1	HIST1H3A	0.169
ACTA1	CAP1	0.169
ACTA1	TAGLN	0.169
ACTA1	MYO1E	0.169
ACTA1	PLS1	0.169
ACTA1	MORF4L2	0.169
ACTA1	CNN3	0.169
ACTA1	HIST3H3	0.169
ACTA1	HIST2H2BE	0.169
ACTA1	EPC2	0.169
ACTA1	HIST2H2BF	0.169
ACTA1	SUMO4	0.169
ACTA1	H3F3C	0.169
ACTA1	CORO6	0.169
ACTA1	HIST2H3A	0.169
ACTA1	H2AFV	0.169
ACTA1	MYH14	0.169
ACTA1	HIST3H2BB	0.169
ACTA1	D2HGDH	0.169
ACTA1	PFN4	0.169
ACTA1	CORO2A	0.169
ACTA1	KAT5	0.169
ACTA1	HIST1H2BH	0.169
ACTA1	HIST1H2BA	0.169
ACTA1	SIN3A	0.169
ACTA1	HIST1H4G	0.169
ACTA1	CCT7	0.169
ACTA1	HIST1H2BN	0.169
ACTA1	HIST1H2BM	0.169
ACTA1	HIST1H2BL	0.169
ACTA1	CORO1B	0.169
ACTA1	EPC1	0.169
ACTA1	ACTR8	0.169
ACTA1	ACTR5	0.169
ACTA1	DMAP1	0.169
ACTA1	MYO5C	0.169
ACTA1	ACTR3B	0.169
ACTA1	MORF4L1	0.169
ACTA1	MYH2	0.169
ACTA1	MYH13	0.169
ACTA1	INO80	0.169
ACTA1	MYO5B	0.169
ACTA1	CORO1C	0.169
ACTA1	CORO2B	0.169
ACTA1	RUVBL2	0.169
ACTA1	RUVBL1	0.169
ACTA1	CFL2	0.169
ACTA1	MYH15	0.169
ACTA1	TRRAP	0.169
ACTA1	MYO5A	0.169
ACTA1	MYH4	0.169
ACTA1	MYH7B	0.169
ACTA1	MYO1F	0.169
ACTA1	WASL	0.169
ACTA1	PSMD14	0.169
ACTA1	HIST1H2BK	0.169
ACTA1	WDR1	0.169
ACTA1	YEATS4	0.169
ACTA1	GC	0.169
ACTA1	MYL1	0.169
ACTA1	GSN	0.169
ACTA1	HIST1H2BJ	0.169
ACTA1	HSP90AB1	0.169
ACTA1	H2AFZ	0.169
ACTA1	UBC	0.169
ACTA1	HSPA1A	0.169
ACTA1	HSPA1B	0.169
ACTA1	MYH3	0.169
ACTA1	HSPA8	0.169
ACTA1	MYH1	0.169
ACTA1	MYH7	0.169
ACTA1	MYH8	0.169
ACTA1	LCP1	0.169
ACTA1	PLS3	0.169
ACTA1	HSPA6	0.169
ACTA1	TCP1	0.169
ACTA1	HIST1H2BO	0.169
ACTA1	CFL1	0.169
ACTA1	CORO1A	0.169
ACTA1	HIST1H2BB	0.169
ACTA1	MYH9	0.169
ACTA1	MYH10	0.169
ACTA1	MYH11	0.169
ACTA1	TAGLN2	0.169
ACTA1	CAP2	0.169
ACTA1	CAPZA2	0.169
ACTA1	CCT5	0.169
ACTA1	CCT3	0.169
ACTA1	CCT8	0.169
ACTA1	CCT4	0.169
ACTA1	CNN1	0.169
ACTA1	HSPA2	0.169
ACTA1	SUMO3	0.169
ACTA1	HIST1H2BD	0.169
ACTA1	DSTN	0.169
ACTA1	ACTR3	0.169
ACTA1	ACTR2	0.169
ACTA1	SUMO2	0.169
