gene1	gene	score
PHYH	PHYHIP	0.397
PHYH	F8	0.391
F8	F2	0.391
F8	F9	0.391
F8	F10	0.391
F8	SERPINA1	0.391
F8	TGFA	0.391
F8	PROC	0.391
F8	VWF	0.391
F8	PROS1	0.391
F8	TRAPPC2	0.391
F8	F5	0.391
F8	CD59	0.391
F8	FOLR1	0.391
F8	AREG	0.391
F8	GRIA1	0.391
F8	TRAPPC10	0.391
F8	CSNK1D	0.391
F8	LMAN1	0.391
F8	TMED10	0.391
F8	CTSC	0.391
F8	SEC24C	0.391
F8	SEC13	0.391
F8	RAB1A	0.391
F8	COL7A1	0.391
F8	GOLGA2	0.391
F8	STX5	0.391
F8	TMED2	0.391
F8	SEC23A	0.391
F8	CNIH2	0.391
F8	TRAPPC6B	0.391
F8	TRAPPC5	0.391
F8	MCFD2	0.391
F8	CNIH3	0.391
F8	SCFD1	0.391
F8	TFG	0.391
F8	SEC16B	0.391
F8	TRAPPC9	0.391
F8	GORASP1	0.391
F8	RAB1B	0.391
F8	CTSZ	0.391
F8	TRAPPC2L	0.391
F8	TRAPPC4	0.391
F8	TRAPPC1	0.391
F8	SAR1B	0.391
F8	SEC23IP	0.391
F8	GOSR2	0.391
F8	SEC16A	0.391
F8	BET1	0.391
F8	TRAPPC3	0.391
F8	USO1	0.391
F8	SEC22B	0.391
F8	TRAPPC6A	0.391
F8	SEC24D	0.391
F8	SEC31A	0.391
F8	CNIH1	0.391
F8	SEC24A	0.391
F8	SEC24B	0.391
PHYH	FKBP4	0.389
PHYH	PEX7	0.389
FKBP4	PTGES3	0.389
FKBP4	GLMN	0.389
FKBP4	HSP90AA1	0.389
FKBP4	HSP90AB1	0.389
FKBP4	UBC	0.389
FKBP4	AR	0.389
FKBP4	HSF1	0.389
PEX7	PEX14	0.389
PEX7	ACAA1	0.389
PEX7	PEX5	0.389
PEX7	PEX5L	0.389
PEX7	PEX13	0.389
PHYH	ACSL1	0.311
PHYH	ACSL6	0.311
PHYH	ACSL5	0.311
ACSL1	UBC	0.311
ACSL5	UBC	0.311
FKBP4	NR3C1	0.258296
F8	ADAMTS13	0.159528
PHYHIP	BAI1	0.157609
PHYHIP	PHYH	0.157609
PHYH	UBC	0.154
UBC	RGPD1	0.154
UBC	RGPD2	0.154
UBC	PGA3	0.154
UBC	PGA5	0.154
UBC	HNRNPCL4	0.154
UBC	HSPA1A	0.154
UBC	HSPA1B	0.154
UBC	U2AF1L5	0.154
UBC	CBSL	0.154
UBC	GLI2	0.154
UBC	GLI3	0.154
UBC	RAP2A	0.154
UBC	TROVE2	0.154
UBC	MYB	0.154
UBC	AR	0.154
UBC	RARA	0.154
UBC	RRAS	0.154
UBC	HLA-C	0.154
UBC	HIST1H1E	0.154
UBC	DLAT	0.154
UBC	PTPRF	0.154
UBC	TXN	0.154
UBC	COX5B	0.154
UBC	MAPT	0.154
UBC	PRKAR1A	0.154
UBC	ALPPL2	0.154
UBC	KIT	0.154
UBC	FGF6	0.154
UBC	ESD	0.154
UBC	HSPD1	0.154
UBC	GHR	0.154
UBC	IRF1	0.154
UBC	HSPA5	0.154
UBC	LAMC1	0.154
UBC	MYH3	0.154
UBC	HSPA8	0.154
UBC	SLC2A1	0.154
UBC	SLC2A3	0.154
UBC	UMPS	0.154
UBC	PDHB	0.154
UBC	PYGB	0.154
UBC	PYGM	0.154
UBC	RALA	0.154
UBC	RALB	0.154
UBC	BCR	0.154
UBC	PIM1	0.154
UBC	FGFR1	0.154
UBC	TOP1	0.154
UBC	TOP2A	0.154
UBC	G6PD	0.154
UBC	UBL4A	0.154
UBC	VDR	0.154
UBC	FGF3	0.154
UBC	GNAT1	0.154
UBC	PC	0.154
UBC	DMD	0.154
UBC	MTHFD1	0.154
UBC	IGF2R	0.154
UBC	ADH5	0.154
UBC	PSKH1	0.154
UBC	CDK4	0.154
UBC	PRPS2	0.154
UBC	ODC1	0.154
UBC	PABPC1	0.154
UBC	PCNA	0.154
UBC	FGF5	0.154
UBC	KRT3	0.154
UBC	HARS	0.154
UBC	SLC25A4	0.154
UBC	SLC25A6	0.154
UBC	IMPDH2	0.154
UBC	TPR	0.154
UBC	CKB	0.154
UBC	SKI	0.154
UBC	SKIL	0.154
UBC	ACTN1	0.154
UBC	CDH1	0.154
UBC	MYH1	0.154
UBC	MYH7	0.154
UBC	SRC	0.154
UBC	PEPD	0.154
UBC	XRCC6	0.154
UBC	XRCC5	0.154
UBC	UNG	0.154
UBC	COX4I1	0.154
UBC	IFITM1	0.154
UBC	ALAS1	0.154
UBC	RNH1	0.154
UBC	CYBA	0.154
UBC	MYH8	0.154
UBC	CFTR	0.154
UBC	NCAM1	0.154
UBC	ATP1A3	0.154
UBC	EEF2	0.154
UBC	KRT10	0.154
UBC	KRT5	0.154
UBC	PDIA4	0.154
UBC	TPT1	0.154
UBC	ALAD	0.154
UBC	F3	0.154
UBC	HLA-E	0.154
UBC	HLA-DRB1	0.154
UBC	LCP1	0.154
UBC	PLS3	0.154
UBC	APEH	0.154
UBC	ETFA	0.154
UBC	GYS1	0.154
UBC	PRKAR2A	0.154
UBC	ENO3	0.154
UBC	GTF2F2	0.154
UBC	MTHFD2	0.154
UBC	CTSE	0.154
UBC	MIF	0.154
UBC	PRKCSH	0.154
UBC	FDPS	0.154
UBC	TRIM27	0.154
UBC	COX7A2	0.154
UBC	AKR1A1	0.154
UBC	PKM	0.154
UBC	HSP90B1	0.154
UBC	CCNB1	0.154
UBC	MYL6B	0.154
UBC	SLC2A4	0.154
UBC	SNRPB	0.154
UBC	IDE	0.154
UBC	COX6B1	0.154
UBC	POU2F1	0.154
UBC	HNRNPL	0.154
UBC	DARS	0.154
UBC	IDO1	0.154
UBC	ETS1	0.154
UBC	JUP	0.154
UBC	ETS2	0.154
UBC	BRAF	0.154
UBC	GLUL	0.154
UBC	AKR1B1	0.154
UBC	RAC2	0.154
UBC	GSPT1	0.154
UBC	MYOD1	0.154
UBC	PGAM2	0.154
UBC	IFNGR1	0.154
UBC	EZR	0.154
UBC	ATP6V1B1	0.154
UBC	UCHL3	0.154
