gene1	gene	score
MUT	MMAA	1
SUCLG2	UBC	1
SUCLG2	SUCLG1	1
SLC27A4	UBC	1
UBA3	UBC	1
UBA3	UBE2M	1
UBA3	NAE1	1
UBA3	NEDD8	1
LDHB	UBC	1
LDHB	LDHA	1
LDHA	LDHB	1
LDHA	UBC	1
ECHS1	UBC	1
HIBCH	UBC	1
ALDH2	UBC	1
ALDH2	HSPD1	1
ALDH2	PSMD14	1
ALDH3A2	UBC	1
ALDH1B1	PSMD14	1
ALDH1B1	UBC	1
AACS	UBC	1
ACSS2	UBC	1
ACSS2	HSPA1B	1
ACSS2	HSPA8	1
ACSS2	HSPA6	1
ACSS2	HSPA2	1
ACSS1	UBC	1
ACSS1	HSPA1B	1
ACSS1	HSPA8	1
ACSS1	HSPA6	1
ACSS1	HSPA2	1
ACSS1	SIRT3	0.643
ALDH2	HSPE1	0.443
UBA3	TBATA	0.424
SLC27A4	NIPAL4	0.423
SLC27A1	RPE65	0.414
LDHA	HIF1A	0.41
SUCLG2	GPR143	0.394
LDHA	ABCC9	0.39
LDHA	KCNJ11	0.389
UBA3	UBE2R2	0.386
UBA3	CDC34	0.385
SLC27A1	ACSL4	0.381
SLC27A1	ACSL3	0.38
SLC27A4	ACSL4	0.374
SLC27A4	ACSL3	0.374
ACSS2	SIRT3	0.374
UBA3	ESR1	0.369
ALDH2	SIRT3	0.368
ALDH1B1	SIRT3	0.368
ECHS1	STAT3	0.364
ACSS1	RPL10L	0.364
ACSS2	RPL10L	0.363
LDHA	HNRNPAB	0.36
LDHAL6B	HNRNPD	0.36
ACSS2	SIRT1	0.358
LDHA	HNRNPD	0.356
ACSS2	RPL10	0.356
ACSS1	RPL10	0.356
LDHA	HSPA8	0.352
UBA3	CUL1	0.342
UBA3	CUL3	0.261
ALDH2	PRDX2	0.212
ALDH2	PRDX4	0.212
ALDH1B1	PRDX2	0.212
ALDH1B1	PRDX4	0.212
ALDH2	MDH2	0.204
ALDH2	SUMO4	0.199
ALDH1B1	SUMO4	0.199
ALDH2	SUMO3	0.198
ALDH2	SUMO1	0.198
ALDH1B1	SUMO3	0.198
ALDH1B1	SUMO1	0.198
ACSF3	AUP1	0.197
ALDH2	FDXR	0.197
ALDH2	FHIT	0.197
LDHC	LDHAL6A	0.195
LDHAL6A	LDHAL6B	0.195
LDHAL6A	LDHC	0.195
LDHAL6B	LDHAL6A	0.195
ALDH2	ETFB	0.195
LDHC	LDHAL6B	0.194
LDHB	AKT2	0.194
LDHB	AKT3	0.194
LDHA	MYC	0.194
LDHAL6B	LDHC	0.194
LDHAL6A	LDHB	0.193
LDHB	LDHAL6A	0.193
LDHC	LDHB	0.192
LDHAL6A	LDHA	0.192
LDHB	LDHC	0.192
LDHA	PRNP	0.192
LDHA	LDHAL6A	0.192
LDHC	LDHA	0.191
LDHB	LDHAL6B	0.191
LDHA	LDHC	0.191
LDHAL6B	LDHB	0.191
LDHA	LDHAL6B	0.19
LDHAL6B	LDHA	0.19
UBA3	CUL5	0.189
LDHC	RBL2	0.189
LDHC	CKMT2	0.188
LDHC	CKM	0.188
LDHAL6A	CKM	0.188
LDHAL6A	CKMT2	0.188
LDHB	CKMT2	0.188
LDHA	CKMT2	0.188
LDHAL6B	CKM	0.188
LDHAL6B	CKMT2	0.188
LDHC	CKB	0.187
LDHAL6A	CKB	0.187
LDHB	CKB	0.187
LDHB	CKM	0.187
LDHA	CKM	0.187
LDHA	CKB	0.187
LDHAL6B	CKB	0.187
ECHS1	LRRK2	0.187
LDHC	ALDOA	0.186
LDHC	ALDOB	0.186
LDHC	PGK2	0.186
LDHAL6A	PGK1	0.186
LDHAL6A	ALDOA	0.186
LDHAL6A	ALDOB	0.186
LDHAL6A	PGK2	0.186
LDHAL6B	ALDOA	0.186
LDHAL6B	ALDOB	0.186
LDHAL6B	PGK2	0.186
LDHC	PGAM2	0.185
LDHC	PGAM1	0.185
LDHC	PGAM4	0.185
LDHC	PGK1	0.185
LDHC	GAPDH	0.185
LDHC	ENO1	0.185
LDHAL6A	PGAM4	0.185
LDHAL6A	GAPDH	0.185
LDHAL6A	ENO1	0.185
LDHAL6A	PGAM2	0.185
LDHAL6A	PGAM1	0.185
LDHB	PGK2	0.185
LDHB	PGK1	0.185
LDHB	ALDOA	0.185
LDHB	ALDOB	0.185
LDHA	PGK1	0.185
LDHA	ALDOA	0.185
LDHA	ALDOB	0.185
LDHA	PGK2	0.185
LDHAL6B	PGK1	0.185
LDHAL6B	PGAM2	0.185
LDHAL6B	PGAM1	0.185
LDHAL6B	PGAM4	0.185
ALDH2	PRKAA2	0.185
ALDH1B1	PRKAA2	0.185
UBA3	UBE2F	0.184
LDHC	COL11A1	0.184
LDHC	COL5A3	0.184
LDHAL6A	COL11A1	0.184
LDHAL6A	COL5A1	0.184
LDHAL6A	COL5A3	0.184
LDHB	COL11A1	0.184
LDHB	PGAM2	0.184
LDHB	PGAM1	0.184
LDHB	PGAM4	0.184
LDHB	GAPDH	0.184
LDHB	ENO1	0.184
LDHA	GAPDH	0.184
LDHA	ENO1	0.184
LDHA	PGAM2	0.184
LDHA	PGAM1	0.184
LDHA	PGAM4	0.184
LDHAL6B	GAPDH	0.184
LDHAL6B	ENO1	0.184
LDHAL6B	COL11A1	0.184
LDHAL6B	COL5A3	0.184
LDHC	COL5A1	0.183
LDHB	COL5A1	0.183
LDHB	COL5A3	0.183
LDHA	COL11A1	0.183
LDHA	COL5A1	0.183
LDHA	COL5A3	0.183
LDHAL6B	COL5A1	0.183
LDHA	GNAO1	0.181
LDHA	SQSTM1	0.181
LDHB	SUMO3	0.18
ALDH2	PRKAR1A	0.179
ALDH2	PRKAR2A	0.179
ALDH2	PRKAR1B	0.179
ALDH1B1	PRKAR1B	0.179
ALDH1B1	PRKAR1A	0.179
