gene1	gene	score
PTEN	RPS27A	1
PTEN	FOXO4	1
PTEN	MDM2	1
PTEN	PTK2	1
PTEN	USP7	1
PTEN	NDFIP1	1
PTEN	WWP2	1
PTEN	SLC9A3R1	1
PTEN	MDM4	1
PTEN	TP53	1
PTEN	UBC	1
PTEN	AR	1
PTEN	NEDD4	1
IMPA1	UBC	1
PLCB1	GNAT3	1
PLCB1	GNA14	1
PLCB1	GNAI2	1
PLCB1	GNAI3	1
PLCB1	GNAO1	1
PLCB1	GNAT1	1
PLCB1	GNAZ	1
PLCB1	GNAT2	1
PLCB1	GNA11	1
PLCB1	GNA15	1
PLCB1	GNAQ	1
PLCB1	GNG2	1
PLCB1	GNB1	1
PLCB1	GNAI1	1
PLCB1	GRIK3	1
PLCE1	SIAH2	1
PLCE1	HRAS	1
PLCE1	RAP1A	1
PLCG2	PLCG1	1
PLCG2	CD247	1
PLCG2	CBL	1
PLCG2	IGHV1-2	1
PLCG2	KLRC2	1
PLCG2	KLRK1	1
PLCG2	SHC1	1
PLCG2	FCER1G	1
PLCG2	CD79B	1
PLCG2	TEC	1
PLCG2	SYK	1
PLCG2	PLCD1	1
PLCG2	VAV2	1
PLCG2	B2M	1
PLCG2	GRB2	1
PLCG2	RAC1	1
PLCG2	PLCB3	1
PLCG2	BTK	1
PLCG2	SOS1	1
PLCG2	ITK	1
PLCG2	LCP2	1
PLCG2	PAK1	1
PLCG2	PAK2	1
PLCG2	CBLB	1
PLCG2	KLRD1	1
PLCG2	PRKD1	1
PLCG2	CLEC6A	1
PLCG2	BLNK	1
PLCG2	SH3KBP1	1
PLCG2	CLEC7A	1
PLCG2	TREM2	1
PLCG2	VAV3	1
PLCG2	CLEC4E	1
PLCG2	DAPP1	1
PLCG2	IGLC7	1
PLCG2	LAT	1
PLCG2	TYROBP	1
PLCG2	GRAP2	1
PLCG2	EGFR	1
PLCG2	IGKV1D-16	1
PLCG2	IGKV1-5	1
PLCG2	IGLV1-51	1
PLCG2	IGHV3-23	1
PLCG2	IGHV2-5	1
PLCG2	IGKC	1
PLCG2	IGHE	1
PLCG2	IGHG1	1
PLCG2	IGHG2	1
PLCG2	IGHG3	1
PLCG2	IGHG4	1
PLCG2	IGHM	1
PLCG2	IGHD	1
PLCG2	LCK	1
