gene1	gene	score
SUCLG2	UBC	1
SUCLG2	SUCLG1	1
DLD	UBC	1
DLD	HSPA1B	1
DLD	DLAT	1
DLD	HSPA8	1
DLD	PDHB	1
DLD	DBT	1
DLD	BCKDHA	1
DLD	HSPA6	1
DLD	BCKDHB	1
DLD	GCSH	1
DLD	DLST	1
DLD	HSPA2	1
DLD	OGDH	1
DLD	PDK1	1
DLD	PDK2	1
DLD	PDK3	1
DLD	PDK4	1
DLD	PPM1K	1
DLD	PDPR	1
DLD	PDP1	1
DLD	PDP2	1
DLD	OGDHL	1
DLD	LIPT1	1
DLD	PDHX	1
DLD	BCKDK	1
DLD	PDHA1	1
ACLY	UBC	1
DLST	OGDH	1
DLST	OGDHL	1
DLST	LIPT1	1
DLST	DLD	1
DLST	UBC	1
DLST	GCSH	1
MDH2	UBC	1
MDH1	UBC	1
PCK2	UBC	1
PCK2	SCP2	1
PCK2	G6PC	1
SDHB	SDHA	1
SDHB	SDHC	1
SDHB	SDHD	1
SDHB	UBC	1
SDHA	SDHC	1
SDHA	SDHD	1
SDHA	UBC	1
SDHA	SDHB	1
DHTKD1	LIPT1	1
DHTKD1	GCSH	1
OGDH	LIPT1	1
OGDH	DLD	1
OGDH	UBC	1
OGDH	GCSH	1
OGDH	DLST	1
ACO2	UBC	1
ACO1	UBC	1
FH	UBC	1
CS	UBC	1
IDH1	UBC	1
IDH2	UBC	1
IDH3A	IDH3G	1
IDH3A	RUVBL2	1
IDH3A	IDH3B	1
IDH3A	UBC	1
SUCLA2	UBC	1
SUCLA2	SUCLG1	1
SDHA	SDHAF2	0.697
MDH2	CS	0.636
CS	MDH2	0.636
CS	CRYAB	0.439
CS	HSPB1	0.425
SUCLG2	GPR143	0.394
MDH2	FH	0.39
SDHA	FXN	0.39
FH	MDH2	0.39
PCK2	FOXA2	0.387
SDHB	FXN	0.387
SUCLA2	ALAS2	0.386
PCK2	CREB1	0.38
ACO1	PPP2R5A	0.38
PCK1	FOXA2	0.377
ACO2	FXN	0.375
PCK1	CREB1	0.37
OGDH	REV3L	0.37
DLST	SIAH2	0.359
FH	XPO1	0.357
ACO1	FBXL5	0.336
MDH2	NAA15	0.292
SDHB	SLC25A5	0.266
MDH2	PC	0.255
ACO2	ITPR1	0.242
IDH1	PEBP1	0.24
IDH2	PEBP1	0.24
ACO2	BCAT2	0.235
ACO2	BCAT1	0.233
IDH3A	HPCA	0.225
ACO2	NCS1	0.223
DLD	PEBP1	0.222
SDHA	SLC25A5	0.222
CS	PEBP1	0.222
PCK2	FOXO1	0.217
PCK1	FOXO1	0.213
FH	GFER	0.211
FH	TIMM13	0.209
FH	SOD1	0.207
MDH2	HSPE1	0.206
MDH2	BUD31	0.204
MDH2	ALDH2	0.204
MDH2	HSPD1	0.204
ACO1	NCKAP1L	0.203
MDH2	CRYAB	0.202
ACO1	NCKAP1	0.202
ACLY	TRIM25	0.2
MDH2	FHIT	0.198
SDHB	ABCA1	0.198
MDH2	FDXR	0.197
MDH2	ETFB	0.196
IDH1	PEX14	0.196
IDH2	PEX14	0.196
MDH1	TP53	0.195
ACLY	UBR4	0.192
ACLY	SIRT2	0.192
ACLY	KAT2B	0.189
PCK1	ZNF746	0.187
SDHB	TLR9	0.186
OGDH	OGDHL	0.185
ACLY	PSMB1	0.184
MDH2	PCNA	0.182
PCK2	SIRT1	0.182
PCK2	PPARGC1A	0.182
PCK1	PPARGC1A	0.181
SDHB	SLC25A31	0.181
SDHB	SLC25A4	0.181
SDHB	SLC25A6	0.181
PCK1	SIRT1	0.18
OGDH	SH3RF3	0.18
OGDH	SH3RF1	0.179
FH	H2AFZ	0.179
FH	HIST1H2BB	0.179
IDH3A	GRID2	0.179
FH	HIST1H4A	0.178
FH	HIST1H2BC	0.178
FH	H3F3A	0.178
FH	HIST1H2AH	0.178
SUCLA2	PPOX	0.177
DLD	PSMD4	0.176
DLD	SUMO4	0.176
MDH1	GOT1	0.176
OGDH	LATS2	0.176
OGDH	SIAH2	0.176
FH	RAB7A	0.176
CS	DESI1	0.176
IDH1	SUMO4	0.176
IDH1	ABCF2	0.176
IDH2	ABCF2	0.176
IDH3A	PSMD4	0.176
DLD	SUMO3	0.175
MDH2	NPEPPS	0.175
