gene	node_type
FBL	gene
DMEL\CG5828	gene
DPCK	gene
PPCS	gene
PPCDC	gene
FBL	PPI
DMEL\CG5828	PPI
DPCK	PPI
PPCS	PPI
PPCDC	PPI
TSR	PPI
CG1126	PPI
NUP153	PPI
FU	PPI
SU(FU)	PPI
COS	PPI
CI	PPI
SMO	PPI
PKA-C1	PPI
SUFU	PPI
SMURF	PPI
VHA13	PPI
PGRP-LE	PPI
IMD	PPI
CG7737	PPI
CG17107	PPI
RTNL1	PPI
SEMA1A	PPI
ACT87E	PPI
KEY	PPI
JUPITER	PPI
TOBI	PPI
REL	PPI
SYND	PPI
ACT88F	PPI
SMT3	PPI
CG11768	PPI
TRSN	PPI
FADD	PPI
IKKBETA	PPI
TAB2	PPI
TAK1	PPI
SNAPIN	PPI
SCRIB	PPI
CG9960	PPI
DIAP2	PPI
HIP	PPI
PGRP-LC	PPI
INC	PPI
EY	PPI
FL(2)D	PPI
TANGO2	PPI
KLC	PPI
CYCK	PPI
IRBP	PPI
CDK12	PPI
STC	PPI
RICTOR	PPI
LAM	PPI
GIG	PPI
NUP50	PPI
MOF	PPI
MBD-R2	PPI
ASTC-R1	PPI
PEN	PPI
TIM	PPI
LKB1	PPI
L(1)G0196	PPI
SAP-R	PPI
FASN2	PPI
CG45186	PPI
GLI	PPI
RIOK1	PPI
GUG	PPI
CG42668	PPI
TNKS	PPI
MYS45A	PPI
SREBP	PPI
BSF	PPI
TEN-M	PPI
ACJ6	PPI
CG10274	PPI
FLO1	PPI
PKA-R2	PPI
ALPHATUB84B	PPI
FRL	PPI
CG15080	PPI
MIRO	PPI
PINS	PPI
CG17612	PPI
HH	PPI
SXL	PPI
CIP4	PPI
JBUG	PPI
TEQ	PPI
KHC-73	PPI
CG4577	PPI
CG1233	PPI
L(1)G0156	PPI
EAST	PPI
CG30440	PPI
D19A	PPI
TKV	PPI
