gene1	gene	score
PGK1	GAPDH	1
PGK1	ENO1	1
PGK1	PGK2	1
PGK1	HSP90AA1	1
PGK1	HSP90AB1	1
PGK1	UBC	1
PGK1	HSPA1B	1
PGK1	HSPA8	1
PGK1	HSPA6	1
PGK1	HSPA1L	1
PGK1	HSPA2	1
PGK1	SUMO3	1
PGK1	SUMO2	1
PGK1	SUMO1	1
PGK1	SUMO4	1
PGK1	MMS19	1
PGK1	PSMD14	1
PGK2	UBC	1
PGK2	HSPA1B	1
PGK2	HSPA8	1
PGK2	HSPA6	1
PGK2	HSPA1L	1
PGK2	HSPA2	1
PGK2	SUMO3	1
PGK2	SUMO2	1
PGK2	SUMO1	1
PGK2	SUMO4	1
PGK2	MMS19	1
PGK2	PSMD14	1
PGK2	PGK1	1
PGK2	GAPDH	1
PGK2	ENO1	1
ALDOA	UBC	1
ALDOC	UBC	1
ALDOB	UBC	1
ME1	UBC	1
GAPDHS	GAPDH	1
GAPDHS	HSP90AB1	1
GAPDHS	UBC	1
GAPDHS	HSPA1B	1
GAPDHS	HSPA8	1
GAPDHS	HSPA6	1
GAPDHS	HSPA1L	1
GAPDHS	HSPA2	1
GAPDHS	SUMO3	1
GAPDHS	SUMO2	1
GAPDHS	SUMO1	1
GAPDHS	SUMO4	1
ENO3	HSPA6	1
ENO3	HSPA2	1
ENO3	SUMO3	1
ENO3	SUMO2	1
ENO3	SUMO1	1
ENO3	SUMO4	1
ENO3	HSPH1	1
ENO3	HSPA4L	1
ENO3	UBC	1
ENO3	HSPA1A	1
ENO3	HSPA1B	1
ENO3	HSPA8	1
ENO2	UBC	1
ENO2	HSPA1A	1
ENO2	HSPA1B	1
ENO2	HSPA8	1
ENO2	HSPA6	1
ENO2	HSPA2	1
ENO2	SUMO3	1
ENO2	SUMO2	1
ENO2	SUMO1	1
ENO2	SUMO4	1
ENO2	HSPH1	1
ENO2	HSPA4L	1
ENO2	GAPDH	1
ENO1	PGK2	1
ENO1	HSP90AB1	1
ENO1	UBC	1
ENO1	HSPA1B	1
ENO1	HSPA8	1
ENO1	SRC	1
ENO1	HSPA6	1
ENO1	HSPA2	1
ENO1	SUMO3	1
ENO1	SUMO2	1
ENO1	YWHAZ	1
ENO1	SUMO1	1
ENO1	SUMO4	1
ENO1	PGK1	1
ENO1	ISG15	1
MDH2	UBC	1
MDH1	UBC	1
GPI	UBC	1
GPI	HSPA1B	1
GPI	HSPA8	1
GPI	HSPA6	1
GPI	HSPA2	1
FBP2	UBC	1
FBP1	UBC	1
MDH2	CS	0.636
ENO1	FYN	0.54
FBP2	HIST1H4A	0.499
FBP1	HIST1H4A	0.495
PGK2	TBPL2	0.456
PGK2	TBPL1	0.455
PGK1	TBPL2	0.454
PGK1	TBPL1	0.453
FBP2	MLST8	0.45
FBP2	RPTOR	0.449
FBP1	RPTOR	0.447
FBP1	MLST8	0.447
PGK2	TBP	0.446
ALDOB	PRNP	0.446
FBP2	MTOR	0.445
PGK1	TBP	0.444
FBP1	MTOR	0.443
ENO1	IVNS1ABP	0.418
ENO3	GAPDH	0.395
ENO1	TRAPPC2	0.394
ALDOB	SLC12A1	0.393
FBP1	HSPA8	0.391
MDH2	FH	0.39
ENO3	ACTG2	0.388
ENO3	ACTC1	0.388
ENO3	ACTA1	0.387
ENO3	ACTA2	0.386
ENO2	VDAC2	0.386
ENO2	ACTG2	0.386
ENO2	ACTC1	0.386
ENO3	ACTG1	0.385
ENO2	ACTA2	0.385
ENO2	ACTA1	0.385
ALDOA	PPM1E	0.384
ALDOB	PPM1E	0.384
ENO2	ACTG1	0.383
FBP2	HSPA2	0.383
FBP2	HSPA1B	0.382
FBP2	HSPA6	0.382
FBP2	HSPA1L	0.382
ENO3	ACTB	0.381
FBP2	HSPA8	0.381
ENO2	ACTB	0.38
ENO1	ACHE	0.38
FBP1	ACTN3	0.38
ENO3	VDAC3	0.379
ENO2	VDAC3	0.379
GPI	ACTG2	0.379
FBP1	HSPA1B	0.379
FBP1	HSPA6	0.379
FBP1	HSPA1L	0.379
FBP1	HSPA2	0.379
ALDOC	PRNP	0.378
GPI	ACTC1	0.378
PGK1	TNC	0.377
ENO3	SLC25A31	0.377
GPI	ACTA2	0.377
GPI	ACTA1	0.377
ENO3	VDAC1	0.376
ENO3	SLC25A4	0.376
ENO2	SLC25A31	0.376
FBP2	UBE2H	0.376
ENO3	VDAC2	0.375
ENO3	SLC25A6	0.375
ENO2	SLC25A4	0.375
ENO2	VDAC1	0.375
GPI	ACTG1	0.375
GPI	PARP14	0.375
FBP1	UBE2H	0.375
ENO2	SLC25A6	0.374
ENO3	SLC25A5	0.373
ENO2	SLC25A5	0.373
ENO1	NEURL2	0.373
FBP1	EPAS1	0.373
GPI	ACTB	0.371
ENO1	MAP2K5	0.37
FBP1	HIF1A	0.37
PGK1	ELP3	0.369
ALDOA	PLD2	0.369
ENO1	TRAPPC2B	0.368
ALDOA	WAS	0.364
ENO1	PLG	0.364
ALDOA	SNX9	0.363
GAPDHS	ENO3	0.362
GAPDHS	NMD3	0.362
ENO3	GAPDHS	0.362
PGK2	UPF2	0.361
GAPDHS	ENO2	0.361
ENO2	GAPDHS	0.361
PGK1	UPF2	0.359
ENO3	TRIM63	0.359
FBP1	PARK2	0.359
PGK1	HDAC3	0.358
PGK2	ACTG2	0.358
PGK2	ACTC1	0.358
PGK2	H3F3C	0.358
GAPDHS	AR	0.358
PGK2	ACTA2	0.357
PGK2	ACTA1	0.357
PGK2	UPF1	0.357
PGK1	H3F3C	0.356
PGK1	UPF1	0.356
PGK2	ACTG1	0.356
PGK2	H3F3A	0.356
PGK2	HIST2H3A	0.356
ENO3	GSPT2	0.356
PGK1	ACTA2	0.355
PGK1	ACTG2	0.355
PGK1	ACTC1	0.355
PGK1	ACTA1	0.355
PGK1	HIST2H3A	0.355
PGK2	HIST3H3	0.355
ENO3	GSPT1	0.355
ENO2	GSPT2	0.355
ENO1	GSPT2	0.355
PGK1	ACTG1	0.354
PGK1	H3F3A	0.354
PGK1	HIST3H3	0.354
PGK2	ACTB	0.354
PGK2	HIST1H3A	0.354
ENO2	GSPT1	0.354
ENO1	GSPT1	0.354
PGK1	ACTB	0.352
PGK1	HIST1H3A	0.352
ENO1	FBXW7	0.352
ENO1	AR	0.351
ENO1	RACK1	0.351
ENO3	AR	0.35
ENO2	AR	0.35
ENO1	LYN	0.35
ENO1	HDAC1	0.347
MDH2	NAA15	0.292
MDH2	PC	0.255
FBP2	HIST1H1D	0.247
ALDOC	ATP6V1E1	0.246
FBP1	HIST1H1D	0.246
GPI	NEDD4	0.244
GPI	NEDD4L	0.244
FBP2	VDAC3	0.244
FBP2	SLC25A4	0.243
FBP2	VDAC2	0.243
FBP2	HIST2H2AA3	0.243
FBP2	SLC25A31	0.243
FBP1	VDAC3	0.243
FBP2	SLC25A5	0.242
FBP2	ATP5B	0.242
FBP2	ATP5A1	0.242
FBP1	SLC25A4	0.242
FBP1	ATP5A1	0.242
FBP1	VDAC2	0.242
FBP1	HIST2H2AA3	0.242
FBP1	SLC25A31	0.242
FBP1	SLC25A5	0.242
ALDOB	ATP6V1E1	0.241
FBP1	ATP5B	0.241
ALDOA	ATP6V1E1	0.24
ALDOA	CKMT2	0.211
ALDOB	CKMT2	0.211
ALDOA	ENO1	0.206
ENO1	ALDOA	0.206
MDH2	HSPE1	0.206
GAPDHS	ABCE1	0.205
ENO3	OAT	0.204
ENO2	OAT	0.204
MDH2	BUD31	0.204
MDH2	ALDH2	0.204
MDH2	HSPD1	0.204
GAPDHS	ACAT1	0.203
GAPDHS	ACAT2	0.203
MDH2	CRYAB	0.202
PGK2	POLR2C	0.198
ENO1	PGAM2	0.198
ENO1	PGAM1	0.198
ENO1	PGAM4	0.198
MDH2	FHIT	0.198
PGK1	POLR2C	0.197
MDH2	FDXR	0.197
ENO1	EEF1A1	0.196
ENO1	EEF1A2	0.196
MDH2	ETFB	0.196
PGK1	ALDOA	0.195
PGK1	ALDOB	0.195
PGK2	PGAM2	0.195
PGK2	PGAM1	0.195
PGK2	PGAM4	0.195
PGK2	ALDOA	0.195
PGK2	ALDOB	0.195
ALDOA	PGK2	0.195
ALDOA	PGK1	0.195
ALDOB	PGK2	0.195
ALDOB	PGK1	0.195
MDH1	TP53	0.195
PGK1	PGAM2	0.194
PGK1	PGAM1	0.194
PGK1	PGAM4	0.194
ALDOA	PGAM1	0.194
ALDOB	ENO1	0.194
ALDOB	PGAM2	0.194
ALDOB	PGAM1	0.194
ALDOB	PGAM4	0.194
ENO1	ALDOB	0.194
ALDOA	GAPDH	0.193
ALDOA	PGAM2	0.193
ALDOA	PGAM4	0.193
ALDOB	GAPDH	0.193
ENO1	AKT2	0.192
ENO1	AKT3	0.192
ENO1	GAPDH	0.192
ALDOA	PRNP	0.191
PGK1	LSM1	0.19
PGK2	LSM1	0.19
ENO3	NFIX	0.189
ENO1	NRP1	0.189
ENO3	MEF2A	0.188
PGK1	CKM	0.187
PGK1	CKMT2	0.187
PGK2	CKMT2	0.187
PGK2	SKP1	0.187
PGK2	CKM	0.187
ALDOA	CKM	0.187
ALDOB	CKM	0.187
ENO3	PDE4DIP	0.187
ENO1	FLNA	0.187
ENO1	MYH9	0.187
ENO1	MYH10	0.187
ENO1	MYH11	0.187
ENO1	DYNC1H1	0.187
ENO1	PDE4DIP	0.187
PGK1	CKB	0.186
PGK1	SKP1	0.186
PGK1	LDHAL6A	0.186
PGK2	LDHC	0.186
PGK2	CKB	0.186
PGK2	LDHAL6A	0.186
PGK2	LDHAL6B	0.186
ALDOA	LDHC	0.186
ALDOA	CKB	0.186
ALDOA	LDHAL6A	0.186
ALDOA	LDHAL6B	0.186
ALDOB	LDHC	0.186
ALDOB	CKB	0.186
ALDOB	LDHAL6A	0.186
ALDOB	LDHAL6B	0.186
ENO1	ZNF16	0.186
ENO1	CKMT2	0.186
ENO1	CKM	0.186
FBP2	USP5	0.186
FBP2	WDR45B	0.186
FBP2	USP13	0.186
FBP1	WDR45B	0.186
PGK1	LDHB	0.185
PGK1	LDHC	0.185
PGK1	PSMD4	0.185
PGK1	LDHAL6B	0.185
PGK1	LDHA	0.185
PGK2	PSMD4	0.185
PGK2	LDHA	0.185
PGK2	LDHB	0.185
ALDOA	LDHB	0.185
ALDOA	LDHA	0.185
ALDOB	LDHB	0.185
ALDOB	LDHA	0.185
GAPDHS	TXN	0.185
ENO3	PRKAA2	0.185
ENO2	PRKAA2	0.185
ENO1	LDHC	0.185
ENO1	CKB	0.185
ENO1	PRKAA2	0.185
ENO1	LDHAL6A	0.185
FBP2	UBE2B	0.185
FBP2	ACTR6	0.185
FBP2	ACTR8	0.185
FBP2	ACTR5	0.185
FBP1	USP5	0.185
FBP1	USP13	0.185
FBP1	ACTR6	0.185
FBP1	ACTR8	0.185
FBP1	ACTR5	0.185
ALDOA	PPIB	0.184
ALDOB	PPIB	0.184
ENO1	LDHB	0.184
ENO1	LDHAL6B	0.184
ENO1	CABYR	0.184
ENO1	LDHA	0.184
FBP2	UBE2A	0.184
FBP1	UBE2A	0.184
FBP1	UBE2B	0.184
ALDOA	PCNA	0.183
ALDOA	COL11A1	0.183
ALDOA	COL5A3	0.183
ALDOB	COL11A1	0.183
ALDOB	COL5A3	0.183
ENO2	PPP1CC	0.183
ENO2	PPP1CA	0.183
FBP2	ZFAND1	0.183
FBP1	ZFAND1	0.183
ALDOA	COL5A1	0.182
ALDOC	AKAP4	0.182
ALDOB	COL5A1	0.182
ME3	TRAF4	0.182
ENO1	PCNA	0.182
MDH2	PCNA	0.182
FBP2	HSP90AA1	0.182
FBP2	HSP90AB1	0.182
FBP1	HSP90AA1	0.182
FBP1	HSP90AB1	0.182
ALDOA	HSD17B10	0.181
ALDOB	HSD17B10	0.181
GPI	PCNA	0.181
GPI	AMFR	0.181
ALDOC	HK2	0.18
ALDOC	HK3	0.18
GAPDHS	PSMD4	0.18
ENO1	ZFP36	0.18
GPI	SKP1	0.18
ALDOB	AKAP4	0.179
ENO3	PRKAR1B	0.179
ENO3	PSMD4	0.179
ENO3	PRKAR1A	0.179
ENO3	PRKAR2A	0.179
ENO2	PRKAR1A	0.179
ENO2	PRKAR2A	0.179
ENO2	PRKAR1B	0.179
